Time(sec)	CellId	BwpId	IMSI	pathLoss(dB)
1.825	1	0	10	-204.031
1.83	1	0	1	-199.008
1.83	1	0	2	-200.159
1.83	1	0	3	-202.684
1.83	1	0	4	-201.211
1.83	1	0	5	-197.84
1.83	1	0	6	-205.416
1.83	1	0	7	-197.69
1.83	1	0	8	-201.833
1.83	1	0	9	-205.339
1.83	1	0	10	-204.031
1.832	1	0	1	-199.008
1.832	1	0	2	-200.159
1.832	1	0	3	-202.684
1.832	1	0	4	-201.211
1.832	1	0	5	-197.84
1.832	1	0	6	-205.416
1.832	1	0	7	-197.69
1.832	1	0	8	-201.833
1.832	1	0	9	-205.339
1.832	1	0	10	-204.031
1.835	1	0	1	-199.008
1.835	1	0	2	-200.159
1.835	1	0	3	-202.684
1.835	1	0	4	-201.211
1.835	1	0	5	-197.84
1.835	1	0	6	-205.416
1.835	1	0	7	-197.69
1.835	1	0	8	-201.833
1.835	1	0	9	-205.339
1.835	1	0	10	-204.031
1.84	1	0	1	-199.008
1.84	1	0	2	-200.159
1.84	1	0	3	-202.684
1.84	1	0	4	-201.211
1.84	1	0	5	-197.84
1.84	1	0	6	-205.416
1.84	1	0	7	-197.69
1.84	1	0	8	-201.833
1.84	1	0	9	-205.339
1.84	1	0	10	-204.031
1.845	1	0	1	-199.008
1.845	1	0	2	-200.159
1.845	1	0	3	-202.684
1.845	1	0	4	-201.211
1.845	1	0	5	-197.84
1.845	1	0	6	-205.416
1.845	1	0	7	-197.69
1.845	1	0	8	-201.833
1.845	1	0	9	-205.339
1.845	1	0	10	-204.031
1.85	1	0	1	-199.008
1.85	1	0	2	-200.159
1.85	1	0	3	-202.684
1.85	1	0	4	-201.211
1.85	1	0	5	-197.84
1.85	1	0	6	-205.416
1.85	1	0	7	-197.69
1.85	1	0	8	-201.833
1.85	1	0	9	-205.339
1.85	1	0	10	-204.031
1.855	1	0	1	-199.008
1.855	1	0	2	-200.159
1.855	1	0	3	-202.684
1.855	1	0	4	-201.211
1.855	1	0	5	-197.84
1.855	1	0	6	-205.416
1.855	1	0	7	-197.69
1.855	1	0	8	-201.833
1.855	1	0	9	-205.339
1.855	1	0	10	-204.031
1.86	1	0	1	-199.008
1.86	1	0	2	-200.159
1.86	1	0	3	-202.684
1.86	1	0	4	-201.211
1.86	1	0	5	-197.84
1.86	1	0	6	-205.416
1.86	1	0	7	-197.69
1.86	1	0	8	-201.833
1.86	1	0	9	-205.339
1.86	1	0	10	-204.031
1.862	1	0	1	-199.008
1.862	1	0	2	-200.159
1.862	1	0	3	-202.684
1.862	1	0	4	-201.211
1.862	1	0	5	-197.84
1.862	1	0	6	-205.416
1.862	1	0	7	-197.69
1.862	1	0	8	-201.833
1.862	1	0	9	-205.339
1.862	1	0	10	-204.031
1.864	1	0	1	-199.008
1.864	1	0	2	-200.159
1.864	1	0	3	-202.684
1.864	1	0	4	-201.211
1.864	1	0	5	-197.84
1.864	1	0	6	-205.416
1.864	1	0	7	-197.69
1.864	1	0	8	-201.833
1.864	1	0	9	-205.339
1.864	1	0	10	-204.031
1.865	1	0	1	-199.008
1.865	1	0	2	-200.159
1.865	1	0	3	-202.684
1.865	1	0	4	-201.211
1.865	1	0	5	-197.84
1.865	1	0	6	-205.416
1.865	1	0	7	-197.69
1.865	1	0	8	-201.833
1.865	1	0	9	-205.339
1.865	1	0	10	-204.031
1.868	1	0	1	-199.008
1.868	1	0	2	-200.159
1.868	1	0	3	-202.684
1.868	1	0	4	-201.211
1.868	1	0	5	-197.84
1.868	1	0	6	-205.416
1.868	1	0	7	-197.69
1.868	1	0	8	-201.833
1.868	1	0	9	-205.339
1.868	1	0	10	-204.031
1.87	1	0	1	-199.008
1.87	1	0	2	-200.159
1.87	1	0	3	-202.684
1.87	1	0	4	-201.211
1.87	1	0	5	-197.84
1.87	1	0	6	-205.416
1.87	1	0	7	-197.69
1.87	1	0	8	-201.833
1.87	1	0	9	-205.339
1.87	1	0	10	-204.031
1.873	1	0	1	-199.008
1.873	1	0	2	-200.159
1.873	1	0	3	-202.684
1.873	1	0	4	-201.211
1.873	1	0	5	-197.84
1.873	1	0	6	-205.416
1.873	1	0	7	-197.69
1.873	1	0	8	-201.833
1.873	1	0	9	-205.339
1.873	1	0	10	-204.031
1.875	1	0	1	-199.008
1.875	1	0	2	-200.159
1.875	1	0	3	-202.684
1.875	1	0	4	-201.211
1.875	1	0	5	-197.84
1.875	1	0	6	-205.416
1.875	1	0	7	-197.69
1.875	1	0	8	-201.833
1.875	1	0	9	-205.339
1.875	1	0	10	-204.031
1.88	1	0	1	-199.008
1.88	1	0	2	-200.159
1.88	1	0	3	-202.684
1.88	1	0	4	-201.211
1.88	1	0	5	-197.84
1.88	1	0	6	-205.416
1.88	1	0	7	-197.69
1.88	1	0	8	-201.833
1.88	1	0	9	-205.339
1.88	1	0	10	-204.031
1.884	1	0	1	-199.008
1.884	1	0	2	-200.159
1.884	1	0	3	-202.684
1.884	1	0	4	-201.211
1.884	1	0	5	-197.84
1.884	1	0	6	-205.416
1.884	1	0	7	-197.69
1.884	1	0	8	-201.833
1.884	1	0	9	-205.339
1.884	1	0	10	-204.031
1.885	1	0	1	-199.008
1.885	1	0	2	-200.159
1.885	1	0	3	-202.684
1.885	1	0	4	-201.211
1.885	1	0	5	-197.84
1.885	1	0	6	-205.416
1.885	1	0	7	-197.69
1.885	1	0	8	-201.833
1.885	1	0	9	-205.339
1.885	1	0	10	-204.031
1.89	1	0	1	-199.008
1.89	1	0	2	-200.159
1.89	1	0	3	-202.684
1.89	1	0	4	-201.211
1.89	1	0	5	-197.84
1.89	1	0	6	-205.416
1.89	1	0	7	-197.69
1.89	1	0	8	-201.833
1.89	1	0	9	-205.339
1.89	1	0	10	-204.031
1.892	1	0	1	-199.008
1.892	1	0	2	-200.159
1.892	1	0	3	-202.684
1.892	1	0	4	-201.211
1.892	1	0	5	-197.84
1.892	1	0	6	-205.416
1.892	1	0	7	-197.69
1.892	1	0	8	-201.833
1.892	1	0	9	-205.339
1.892	1	0	10	-204.031
1.895	1	0	1	-199.008
1.895	1	0	2	-200.159
1.895	1	0	3	-202.684
1.895	1	0	4	-201.211
1.895	1	0	5	-197.84
1.895	1	0	6	-205.416
1.895	1	0	7	-197.69
1.895	1	0	8	-201.833
1.895	1	0	9	-205.339
1.895	1	0	10	-204.031
1.9	1	0	1	-199.008
1.9	1	0	2	-200.159
1.9	1	0	3	-202.684
1.9	1	0	4	-201.211
1.9	1	0	5	-197.84
1.9	1	0	6	-205.416
1.9	1	0	7	-197.69
1.9	1	0	8	-201.833
1.9	1	0	9	-205.339
1.9	1	0	10	-204.031
1.904	1	0	1	-199.008
1.904	1	0	2	-200.159
1.904	1	0	3	-202.684
1.904	1	0	4	-201.211
1.904	1	0	5	-197.84
1.904	1	0	6	-205.416
1.904	1	0	7	-197.69
1.904	1	0	8	-201.833
1.904	1	0	9	-205.339
1.904	1	0	10	-204.031
1.905	1	0	1	-199.008
1.905	1	0	2	-200.159
1.905	1	0	3	-202.684
1.905	1	0	4	-201.211
1.905	1	0	5	-197.84
1.905	1	0	6	-205.416
1.905	1	0	7	-197.69
1.905	1	0	8	-201.833
1.905	1	0	9	-205.339
1.905	1	0	10	-204.031
1.91	1	0	1	-199.008
1.91	1	0	2	-200.159
1.91	1	0	3	-202.684
1.91	1	0	4	-201.211
1.91	1	0	5	-197.84
1.91	1	0	6	-205.416
1.91	1	0	7	-197.69
1.91	1	0	8	-201.833
1.91	1	0	9	-205.339
1.91	1	0	10	-204.031
1.912	1	0	1	-199.008
1.912	1	0	2	-200.159
1.912	1	0	3	-202.684
1.912	1	0	4	-201.211
1.912	1	0	5	-197.84
1.912	1	0	6	-205.416
1.912	1	0	7	-197.69
1.912	1	0	8	-201.833
1.912	1	0	9	-205.339
1.912	1	0	10	-204.031
1.915	1	0	1	-199.008
1.915	1	0	2	-200.159
1.915	1	0	3	-202.684
1.915	1	0	4	-201.211
1.915	1	0	5	-197.84
1.915	1	0	6	-205.416
1.915	1	0	7	-197.69
1.915	1	0	8	-201.833
1.915	1	0	9	-205.339
1.915	1	0	10	-204.031
1.92	1	0	1	-199.008
1.92	1	0	2	-200.159
1.92	1	0	3	-202.684
1.92	1	0	4	-201.211
1.92	1	0	5	-197.84
1.92	1	0	6	-205.416
1.92	1	0	7	-197.69
1.92	1	0	8	-201.833
1.92	1	0	9	-205.339
1.92	1	0	10	-204.031
1.925	1	0	1	-199.008
1.925	1	0	2	-200.159
1.925	1	0	3	-202.684
1.925	1	0	4	-201.211
1.925	1	0	5	-197.84
1.925	1	0	6	-205.416
1.925	1	0	7	-197.69
1.925	1	0	8	-201.833
1.925	1	0	9	-205.339
1.925	1	0	10	-204.031
1.93	1	0	1	-199.008
1.93	1	0	2	-200.159
1.93	1	0	3	-202.684
1.93	1	0	4	-201.211
1.93	1	0	5	-197.84
1.93	1	0	6	-205.416
1.93	1	0	7	-197.69
1.93	1	0	8	-201.833
1.93	1	0	9	-205.339
1.93	1	0	10	-204.031
1.935	1	0	1	-199.008
1.935	1	0	2	-200.159
1.935	1	0	3	-202.684
1.935	1	0	4	-201.211
1.935	1	0	5	-197.84
1.935	1	0	6	-205.416
1.935	1	0	7	-197.69
1.935	1	0	8	-201.833
1.935	1	0	9	-205.339
1.935	1	0	10	-204.031
1.94	1	0	1	-199.008
1.94	1	0	2	-200.159
1.94	1	0	3	-202.684
1.94	1	0	4	-201.211
1.94	1	0	5	-197.84
1.94	1	0	6	-205.416
1.94	1	0	7	-197.69
1.94	1	0	8	-201.833
1.94	1	0	9	-205.339
1.94	1	0	10	-204.031
1.942	1	0	1	-199.008
1.942	1	0	2	-200.159
1.942	1	0	3	-202.684
1.942	1	0	4	-201.211
1.942	1	0	5	-197.84
1.942	1	0	6	-205.416
1.942	1	0	7	-197.69
1.942	1	0	8	-201.833
1.942	1	0	9	-205.339
1.942	1	0	10	-204.031
1.944	1	0	1	-199.008
1.944	1	0	2	-200.159
1.944	1	0	3	-202.684
1.944	1	0	4	-201.211
1.944	1	0	5	-197.84
1.944	1	0	6	-205.416
1.944	1	0	7	-197.69
1.944	1	0	8	-201.833
1.944	1	0	9	-205.339
1.944	1	0	10	-204.031
1.945	1	0	1	-199.008
1.945	1	0	2	-200.159
1.945	1	0	3	-202.684
1.945	1	0	4	-201.211
1.945	1	0	5	-197.84
1.945	1	0	6	-205.416
1.945	1	0	7	-197.69
1.945	1	0	8	-201.833
1.945	1	0	9	-205.339
1.945	1	0	10	-204.031
1.948	1	0	1	-199.008
1.948	1	0	2	-200.159
1.948	1	0	3	-202.684
1.948	1	0	4	-201.211
1.948	1	0	5	-197.84
1.948	1	0	6	-205.416
1.948	1	0	7	-197.69
1.948	1	0	8	-201.833
1.948	1	0	9	-205.339
1.948	1	0	10	-204.031
1.95	1	0	1	-199.008
1.95	1	0	2	-200.159
1.95	1	0	3	-202.684
1.95	1	0	4	-201.211
1.95	1	0	5	-197.84
1.95	1	0	6	-205.416
1.95	1	0	7	-197.69
1.95	1	0	8	-201.833
1.95	1	0	9	-205.339
1.95	1	0	10	-204.031
1.953	1	0	1	-199.008
1.953	1	0	2	-200.159
1.953	1	0	3	-202.684
1.953	1	0	4	-201.211
1.953	1	0	5	-197.84
1.953	1	0	6	-205.416
1.953	1	0	7	-197.69
1.953	1	0	8	-201.833
1.953	1	0	9	-205.339
1.953	1	0	10	-204.031
1.955	1	0	1	-199.008
1.955	1	0	2	-200.159
1.955	1	0	3	-202.684
1.955	1	0	4	-201.211
1.955	1	0	5	-197.84
1.955	1	0	6	-205.416
1.955	1	0	7	-197.69
1.955	1	0	8	-201.833
1.955	1	0	9	-205.339
1.955	1	0	10	-204.031
1.96	1	0	1	-199.008
1.96	1	0	2	-200.159
1.96	1	0	3	-202.684
1.96	1	0	4	-201.211
1.96	1	0	5	-197.84
1.96	1	0	6	-205.416
1.96	1	0	7	-197.69
1.96	1	0	8	-201.833
1.96	1	0	9	-205.339
1.96	1	0	10	-204.031
1.964	1	0	1	-199.008
1.964	1	0	2	-200.159
1.964	1	0	3	-202.684
1.964	1	0	4	-201.211
1.964	1	0	5	-197.84
1.964	1	0	6	-205.416
1.964	1	0	7	-197.69
1.964	1	0	8	-201.833
1.964	1	0	9	-205.339
1.964	1	0	10	-204.031
1.965	1	0	1	-199.008
1.965	1	0	2	-200.159
1.965	1	0	3	-202.684
1.965	1	0	4	-201.211
1.965	1	0	5	-197.84
1.965	1	0	6	-205.416
1.965	1	0	7	-197.69
1.965	1	0	8	-201.833
1.965	1	0	9	-205.339
1.965	1	0	10	-204.031
1.97	1	0	1	-199.008
1.97	1	0	2	-200.159
1.97	1	0	3	-202.684
1.97	1	0	4	-201.211
1.97	1	0	5	-197.84
1.97	1	0	6	-205.416
1.97	1	0	7	-197.69
1.97	1	0	8	-201.833
1.97	1	0	9	-205.339
1.97	1	0	10	-204.031
1.972	1	0	1	-199.008
1.972	1	0	2	-200.159
1.972	1	0	3	-202.684
1.972	1	0	4	-201.211
1.972	1	0	5	-197.84
1.972	1	0	6	-205.416
1.972	1	0	7	-197.69
1.972	1	0	8	-201.833
1.972	1	0	9	-205.339
1.972	1	0	10	-204.031
1.975	1	0	1	-199.008
1.975	1	0	2	-200.159
1.975	1	0	3	-202.684
1.975	1	0	4	-201.211
1.975	1	0	5	-197.84
1.975	1	0	6	-205.416
1.975	1	0	7	-197.69
1.975	1	0	8	-201.833
1.975	1	0	9	-205.339
1.975	1	0	10	-204.031
1.98	1	0	1	-199.008
1.98	1	0	2	-200.159
1.98	1	0	3	-202.684
1.98	1	0	4	-201.211
1.98	1	0	5	-197.84
1.98	1	0	6	-205.416
1.98	1	0	7	-197.69
1.98	1	0	8	-201.833
1.98	1	0	9	-205.339
1.98	1	0	10	-204.031
1.984	1	0	1	-199.008
1.984	1	0	2	-200.159
1.984	1	0	3	-202.684
1.984	1	0	4	-201.211
1.984	1	0	5	-197.84
1.984	1	0	6	-205.416
1.984	1	0	7	-197.69
1.984	1	0	8	-201.833
1.984	1	0	9	-205.339
1.984	1	0	10	-204.031
1.985	1	0	1	-199.008
1.985	1	0	2	-200.159
1.985	1	0	3	-202.684
1.985	1	0	4	-201.211
1.985	1	0	5	-197.84
1.985	1	0	6	-205.416
1.985	1	0	7	-197.69
1.985	1	0	8	-201.833
1.985	1	0	9	-205.339
1.985	1	0	10	-204.031
1.99	1	0	1	-199.008
1.99	1	0	2	-200.159
1.99	1	0	3	-202.684
1.99	1	0	4	-201.211
1.99	1	0	5	-197.84
1.99	1	0	6	-205.416
1.99	1	0	7	-197.69
1.99	1	0	8	-201.833
1.99	1	0	9	-205.339
1.99	1	0	10	-204.031
1.992	1	0	1	-199.008
1.992	1	0	2	-200.159
1.992	1	0	3	-202.684
1.992	1	0	4	-201.211
1.992	1	0	5	-197.84
1.992	1	0	6	-205.416
1.992	1	0	7	-197.69
1.992	1	0	8	-201.833
1.992	1	0	9	-205.339
1.992	1	0	10	-204.031
1.995	1	0	1	-199.008
1.995	1	0	2	-200.159
1.995	1	0	3	-202.684
1.995	1	0	4	-201.211
1.995	1	0	5	-197.84
1.995	1	0	6	-205.416
1.995	1	0	7	-197.69
1.995	1	0	8	-201.833
1.995	1	0	9	-205.339
1.995	1	0	10	-204.031
