Time	CellId	RNTI	BWPId	SINR(dB)
0.233071	11	1	0	-13.3045
0.233071	21	1	0	7.29858
0.233071	41	1	0	14.7722
0.233071	41	2	0	-18.9265
0.233071	61	1	0	12.942
0.233071	61	2	0	-30.8415
0.233071	67	1	0	24.2037
0.233071	85	1	0	6.66444
0.233071	111	1	0	14.1234
0.233071	151	1	0	7.4217
0.235071	11	1	0	-29.1947
0.235071	21	1	0	-7.50774
0.235071	41	1	0	-1.9887
0.235071	41	2	0	-31.9419
0.235071	61	1	0	-3.56902
0.235071	61	2	0	-44.7921
0.235071	67	1	0	5.15847
0.235071	85	1	0	-8.27849
0.235071	111	1	0	-4.13695
0.235071	151	1	0	-7.74895
0.238071	11	1	0	-1.07882
0.238071	61	1	0	14.254
0.238071	61	2	0	-21.9971
0.240071	11	1	0	-29.8314
0.240071	21	1	0	-7.50144
0.240071	41	1	0	-2.12483
0.240071	41	2	0	-36.9522
0.240071	61	1	0	-3.27108
0.240071	61	2	0	-44.5352
0.240071	67	1	0	5.0912
0.240071	85	1	0	-8.3018
0.240071	111	1	0	-4.17335
0.240071	151	1	0	-7.70772
0.243071	11	1	0	-12.478
0.243071	21	1	0	7.40017
0.243071	41	1	0	14.7941
0.243071	41	2	0	-24.7842
0.243071	61	1	0	12.2008
0.243071	61	2	0	-30.7251
0.243071	67	1	0	24.6546
0.243071	85	1	0	6.65871
0.243071	111	1	0	13.8212
0.243071	151	1	0	7.165
0.244071	21	1	0	21.615
0.244071	151	1	0	9.38103
0.245071	11	1	0	-29.8881
0.245071	21	1	0	-7.45942
0.245071	41	1	0	-2.10666
0.245071	41	2	0	-36.5056
0.245071	61	1	0	-2.81073
0.245071	61	2	0	-44.7005
0.245071	67	1	0	5.3446
0.245071	85	1	0	-8.28334
0.245071	111	1	0	-4.08467
0.245071	151	1	0	-7.51274
0.248071	61	1	0	43.9591
0.248071	61	2	0	1.8448
0.250071	11	1	0	-34.6092
0.250071	21	1	0	-6.14119
0.250071	41	1	0	-4.63789
0.250071	41	2	0	-28.5801
